Date Time,Delta Waves,Theta Waves,Low Alpha Waves,High Alpha Waves,Low Beta Waves,High Beta Waves,Low Gamma Waves,High Gamma Waves,Attention,Meditation,Theta_Beta_Ratio,Alpha_Beta_Ratio,Delta_AB_Ratio,Total_Power,Session_Date,Label
2026-02-12 19:12:22.879,2.0,4.0,2.0,5.0,2.0,10.0,1.0,3.0,53.0,51.0,0.3333333055555579,0.5833332847222263,0.1052631523545709,29.0,2026-02-12,0
2026-02-12 19:12:23.894,2.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,63.0,40.0,0.333333277777787,0.4999999166666805,0.2222221975308669,17.0,2026-02-12,0
2026-02-12 19:12:24.900,3.0,4.0,3.0,10.0,3.0,2.0,3.0,1.0,57.0,50.0,0.799999840000032,2.599999480000104,0.1666666574074079,29.0,2026-02-12,0
2026-02-12 19:12:25.907,5.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,48.0,41.0,0.7499998125000469,0.4999998750000312,0.8333331944444675,14.0,2026-02-12,1
2026-02-12 19:12:26.914,6.0,3.0,0.0,3.0,12.0,10.0,3.0,3.0,54.0,34.0,0.1363636301652895,0.1363636301652895,0.2399999904000003,40.0,2026-02-12,0
2026-02-12 19:12:27.919,28.0,100.0,34.0,96.0,100.0,59.0,100.0,100.0,40.0,34.0,0.6289308136545232,0.8176100577508801,0.0968858128135439,617.0,2026-02-12,0
2026-02-12 19:12:28.926,28.0,4.0,2.0,2.0,4.0,10.0,4.0,3.0,57.0,17.0,0.2857142653061239,0.2857142653061239,1.5555554691358071,57.0,2026-02-12,0
2026-02-12 19:12:29.935,19.0,2.0,6.0,5.0,1.0,5.0,1.0,4.0,61.0,37.0,0.333333277777787,1.8333330277778288,1.1176469930795885,43.0,2026-02-12,0
2026-02-12 19:12:30.942,25.0,3.0,6.0,3.0,5.0,11.0,1.0,2.0,56.0,48.0,0.1874999882812507,0.5624999648437522,0.9999999600000016,56.0,2026-02-12,0
2026-02-12 19:12:31.947,1.0,2.0,2.0,5.0,2.0,9.0,1.0,4.0,75.0,56.0,0.1818181652892577,0.636363578512402,0.0555555524691359,26.0,2026-02-12,0
2026-02-12 19:12:32.948,6.0,1.0,14.0,4.0,3.0,4.0,1.0,3.0,64.0,83.0,0.1428571224489825,2.571428204081685,0.2399999904000003,36.0,2026-02-12,0
2026-02-12 19:12:33.953,0.0,3.0,5.0,1.0,1.0,4.0,1.0,5.0,63.0,75.0,0.599999880000024,1.199999760000048,0.0,20.0,2026-02-12,0
2026-02-12 19:12:34.960,3.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,44.0,87.0,0.0,5.999994000006001,0.4285713673469475,10.0,2026-02-12,0
2026-02-12 19:12:35.962,2.0,0.0,1.0,1.0,6.0,10.0,1.0,3.0,57.0,77.0,0.0,0.1249999921875004,0.1111111049382719,24.0,2026-02-12,0
2026-02-12 19:12:36.973,0.0,1.0,1.0,0.0,2.0,6.0,0.0,3.0,69.0,51.0,0.1249999843750019,0.1249999843750019,0.0,13.0,2026-02-12,0
2026-02-12 19:12:37.987,3.0,2.0,3.0,2.0,2.0,7.0,0.0,1.0,75.0,50.0,0.2222221975308669,0.5555554938271674,0.2142856989795929,20.0,2026-02-12,0
2026-02-12 19:12:38.988,1.0,2.0,3.0,2.0,1.0,4.0,0.0,4.0,84.0,38.0,0.399999920000016,0.99999980000004,0.099999990000001,17.0,2026-02-12,0
2026-02-12 19:12:40.001,2.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,70.0,44.0,0.199999960000008,0.399999920000016,0.285714244897965,11.0,2026-02-12,0
2026-02-12 19:12:41.012,6.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,67.0,44.0,0.499999750000125,0.499999750000125,1.9999993333335555,11.0,2026-02-12,0
2026-02-12 19:12:42.018,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,43.0,0.0,0.0,3000000.0,3.0,2026-02-12,0
2026-02-12 19:12:43.020,0.0,1.0,0.0,5.0,0.0,9.0,1.0,1.0,74.0,50.0,0.1111110987654334,0.5555554938271674,0.0,17.0,2026-02-12,0
2026-02-12 19:12:44.030,1.0,2.0,4.0,2.0,2.0,8.0,1.0,2.0,70.0,53.0,0.199999980000002,0.599999940000006,0.0624999960937502,22.0,2026-02-12,0
2026-02-12 19:12:45.045,0.0,0.0,0.0,1.0,1.0,7.0,1.0,3.0,81.0,53.0,0.0,0.1249999843750019,0.0,13.0,2026-02-12,0
2026-02-12 19:12:46.059,2.0,0.0,1.0,3.0,1.0,9.0,1.0,2.0,100.0,61.0,0.0,0.399999960000004,0.1428571326530619,19.0,2026-02-12,0
2026-02-12 19:12:47.069,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,100.0,61.0,0.0,0.4999998750000312,0.1666666388888935,8.0,2026-02-12,0
2026-02-12 19:12:48.078,0.0,0.0,4.0,2.0,1.0,3.0,1.0,4.0,100.0,78.0,0.0,1.4999996250000938,0.0,15.0,2026-02-12,0
2026-02-12 19:12:49.093,0.0,0.0,2.0,0.0,1.0,4.0,2.0,2.0,93.0,83.0,0.0,0.399999920000016,0.0,11.0,2026-02-12,0
2026-02-12 19:12:50.099,0.0,3.0,1.0,1.0,2.0,10.0,2.0,3.0,87.0,63.0,0.2499999791666684,0.1666666527777789,0.0,22.0,2026-02-12,0
2026-02-12 19:12:51.113,1.0,0.0,1.0,2.0,1.0,4.0,1.0,4.0,84.0,63.0,0.0,0.599999880000024,0.1249999843750019,14.0,2026-02-12,0
2026-02-12 19:12:52.115,2.0,4.0,9.0,6.0,5.0,3.0,1.0,3.0,67.0,50.0,0.4999999375000079,1.8749997656250292,0.0869565179584122,33.0,2026-02-12,0
2026-02-12 19:12:53.124,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,69.0,48.0,0.0,0.0,0.6666664444445185,6.0,2026-02-12,0
2026-02-12 19:12:54.133,1.0,0.0,1.0,1.0,3.0,11.0,1.0,2.0,80.0,57.0,0.0,0.1428571326530619,0.0624999960937502,20.0,2026-02-12,0
2026-02-12 19:12:55.142,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,78.0,43.0,0.1666666388888935,0.1666666388888935,0.1428571224489825,11.0,2026-02-12,0
2026-02-12 19:12:56.146,4.0,7.0,6.0,3.0,2.0,18.0,0.0,2.0,94.0,34.0,0.3499999825000008,0.4499999775000011,0.1379310297265162,42.0,2026-02-12,0
2026-02-12 19:12:57.157,0.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,84.0,44.0,0.199999960000008,0.99999980000004,0.0,14.0,2026-02-12,0
2026-02-12 19:12:58.163,2.0,0.0,2.0,1.0,2.0,11.0,0.0,2.0,84.0,48.0,0.0,0.2307692130177528,0.1249999921875004,20.0,2026-02-12,0
2026-02-12 19:12:59.169,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,81.0,64.0,0.0,0.6666664444445185,0.0,5.0,2026-02-12,0
2026-02-12 19:13:00.175,4.0,5.0,1.0,8.0,4.0,5.0,1.0,2.0,74.0,67.0,0.5555554938271674,0.9999998888889012,0.2222222098765439,30.0,2026-02-12,0
2026-02-12 19:13:01.190,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,90.0,51.0,0.0,0.0,0.0,10.0,2026-02-12,0
2026-02-12 19:13:02.205,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,67.0,40.0,0.7499998125000469,0.2499999375000156,0.199999960000008,10.0,2026-02-12,0
2026-02-12 19:13:03.218,9.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,16.0,0.99999950000025,0.0,4.499997750001125,13.0,2026-02-12,0
2026-02-12 19:13:04.233,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,74.0,8.0,0.0,0.0,0.0,14.0,2026-02-12,0
2026-02-12 19:13:05.248,1.0,0.0,4.0,2.0,5.0,7.0,3.0,2.0,67.0,24.0,0.0,0.4999999583333368,0.0555555524691359,24.0,2026-02-12,0
2026-02-12 19:13:06.254,2.0,3.0,2.0,1.0,6.0,5.0,1.0,2.0,74.0,26.0,0.2727272479338866,0.2727272479338866,0.1428571326530619,22.0,2026-02-12,0
2026-02-12 19:13:07.262,2.0,2.0,3.0,4.0,6.0,5.0,1.0,1.0,84.0,47.0,0.1818181652892577,0.636363578512402,0.1111111049382719,24.0,2026-02-12,0
2026-02-12 19:13:08.272,0.0,0.0,1.0,4.0,2.0,9.0,0.0,4.0,81.0,61.0,0.0,0.4545454132231443,0.0,20.0,2026-02-12,0
2026-02-12 19:13:09.276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,61.0,0.0,0.0,1000000.0,2.0,2026-02-12,0
2026-02-12 19:13:10.286,0.0,1.0,2.0,1.0,4.0,3.0,0.0,3.0,67.0,66.0,0.1428571224489825,0.4285713673469475,0.0,14.0,2026-02-12,0
2026-02-12 19:13:11.291,0.0,0.0,2.0,3.0,4.0,2.0,0.0,2.0,63.0,69.0,0.0,0.8333331944444675,0.0,13.0,2026-02-12,0
2026-02-12 19:13:12.299,0.0,0.0,2.0,3.0,4.0,3.0,1.0,1.0,54.0,70.0,0.0,0.7142856122449125,0.0,14.0,2026-02-12,0
2026-02-12 19:13:13.307,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,60.0,83.0,0.0,1.9999990000005,0.1666666388888935,7.0,2026-02-12,0
2026-02-12 19:13:14.323,1.0,4.0,1.0,0.0,1.0,7.0,3.0,5.0,81.0,60.0,0.4999999375000079,0.1249999843750019,0.1111110987654334,22.0,2026-02-12,0
2026-02-12 19:13:15.339,5.0,7.0,1.0,3.0,2.0,4.0,1.0,6.0,67.0,41.0,1.1666664722222546,0.6666665555555741,0.499999950000005,29.0,2026-02-12,0
2026-02-12 19:13:16.346,2.0,2.0,5.0,1.0,2.0,9.0,1.0,3.0,67.0,23.0,0.1818181652892577,0.5454544958677732,0.1176470519031145,25.0,2026-02-12,0
2026-02-12 19:13:17.354,1.0,0.0,2.0,2.0,1.0,6.0,3.0,2.0,63.0,37.0,0.0,0.57142848979593,0.0909090826446288,17.0,2026-02-12,0
2026-02-12 19:13:18.362,1.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,75.0,43.0,0.0,0.199999960000008,0.1666666388888935,10.0,2026-02-12,0
2026-02-12 19:13:19.369,3.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,91.0,57.0,0.1428571224489825,0.4285713673469475,0.299999970000003,17.0,2026-02-12,0
2026-02-12 19:13:20.381,6.0,1.0,6.0,5.0,3.0,6.0,1.0,2.0,84.0,64.0,0.1111110987654334,1.2222220864197684,0.2999999850000007,30.0,2026-02-12,0
2026-02-12 19:13:21.396,5.0,2.0,2.0,2.0,3.0,8.0,1.0,2.0,83.0,54.0,0.1818181652892577,0.3636363305785154,0.3333333111111126,25.0,2026-02-12,0
2026-02-12 19:13:22.406,2.0,1.0,0.0,2.0,5.0,13.0,0.0,2.0,87.0,51.0,0.0555555524691359,0.1111111049382719,0.0999999950000002,25.0,2026-02-12,0
2026-02-12 19:13:23.407,3.0,3.0,1.0,1.0,7.0,6.0,1.0,1.0,81.0,35.0,0.2307692130177528,0.1538461420118352,0.1999999866666675,23.0,2026-02-12,0
2026-02-12 19:13:24.422,1.0,1.0,5.0,3.0,3.0,9.0,1.0,3.0,87.0,35.0,0.0833333263888894,0.6666666111111158,0.0499999975000001,26.0,2026-02-12,0
2026-02-12 19:13:25.438,0.0,1.0,1.0,3.0,2.0,23.0,1.0,2.0,100.0,34.0,0.0399999984,0.1599999936000002,0.0,33.0,2026-02-12,0
2026-02-12 19:13:26.442,3.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,83.0,48.0,0.199999960000008,0.99999980000004,0.299999970000003,16.0,2026-02-12,0
2026-02-12 19:13:27.443,1.0,0.0,6.0,2.0,4.0,6.0,1.0,2.0,84.0,75.0,0.0,0.7999999200000081,0.0555555524691359,22.0,2026-02-12,0
2026-02-12 19:13:28.445,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,75.0,60.0,0.399999920000016,0.399999920000016,0.0,14.0,2026-02-12,0
2026-02-12 19:13:29.452,0.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,54.0,67.0,0.2499999375000156,0.9999997500000624,0.0,13.0,2026-02-12,0
2026-02-12 19:13:30.461,0.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,51.0,64.0,0.3333332222222592,0.9999996666667778,0.0,13.0,2026-02-12,0
2026-02-12 19:13:31.466,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,57.0,54.0,0.0,0.2499999375000156,0.0,7.0,2026-02-12,0
2026-02-12 19:13:32.471,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,75.0,61.0,0.0,0.0,0.0,7.0,2026-02-12,0
2026-02-12 19:13:33.478,0.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,75.0,70.0,0.0,2.499998750000625,0.0,9.0,2026-02-12,0
2026-02-12 19:13:34.489,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,84.0,75.0,0.0,0.3333332222222592,0.0,6.0,2026-02-12,0
2026-02-12 19:13:35.504,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,90.0,74.0,0.0,0.0,0.0,5.0,2026-02-12,0
2026-02-12 19:13:36.506,0.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,94.0,66.0,0.0,0.0,0.0,11.0,2026-02-12,0
2026-02-12 19:13:37.519,1.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,91.0,50.0,0.4999998750000312,0.4999998750000312,0.1666666388888935,15.0,2026-02-12,0
2026-02-12 19:13:38.527,0.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,84.0,48.0,0.0,0.4999999166666805,0.0,12.0,2026-02-12,0
2026-02-12 19:13:39.533,0.0,1.0,0.0,5.0,7.0,4.0,0.0,1.0,75.0,47.0,0.0909090826446288,0.4545454132231443,0.0,18.0,2026-02-12,0
2026-02-12 19:13:40.548,0.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,50.0,48.0,0.2499999375000156,0.2499999375000156,0.0,9.0,2026-02-12,0
2026-02-12 19:13:41.555,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,43.0,0.0,0.0,1.999998000002,3.0,2026-02-12,0
2026-02-12 19:13:42.559,10.0,0.0,4.0,0.0,7.0,3.0,0.0,3.0,57.0,41.0,0.0,0.399999960000004,0.7142856632653098,27.0,2026-02-12,0
2026-02-12 19:13:43.564,3.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,48.0,26.0,0.199999960000008,0.0,0.599999880000024,10.0,2026-02-12,0
2026-02-12 19:13:44.573,18.0,19.0,2.0,6.0,8.0,11.0,13.0,13.0,44.0,16.0,0.9999999473684238,0.4210526094182837,0.6666666419753096,90.0,2026-02-12,0
2026-02-12 19:13:45.582,0.0,0.0,5.0,1.0,2.0,4.0,1.0,1.0,40.0,35.0,0.0,0.9999998333333612,0.0,14.0,2026-02-12,0
2026-02-12 19:13:46.585,4.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,41.0,34.0,0.1428571224489825,0.57142848979593,0.3636363305785154,19.0,2026-02-12,0
2026-02-12 19:13:47.593,6.0,2.0,7.0,0.0,2.0,3.0,4.0,2.0,44.0,56.0,0.399999920000016,1.399999720000056,0.4999999583333368,26.0,2026-02-12,0
2026-02-12 19:13:48.600,0.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,60.0,78.0,0.0,0.399999920000016,0.0,12.0,2026-02-12,0
2026-02-12 19:13:49.608,0.0,0.0,0.0,1.0,0.0,6.0,2.0,3.0,77.0,66.0,0.0,0.1666666388888935,0.0,12.0,2026-02-12,0
2026-02-12 19:13:50.620,0.0,1.0,2.0,6.0,10.0,10.0,0.0,1.0,80.0,66.0,0.0499999975000001,0.399999980000001,0.0,30.0,2026-02-12,0
2026-02-12 19:13:51.630,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,75.0,64.0,0.2499999375000156,0.9999997500000624,0.2499999687500039,17.0,2026-02-12,0
2026-02-12 19:13:52.638,1.0,6.0,1.0,3.0,2.0,2.0,2.0,1.0,53.0,50.0,1.4999996250000938,0.9999997500000624,0.1249999843750019,18.0,2026-02-12,0
2026-02-12 19:13:53.643,38.0,5.0,8.0,6.0,2.0,11.0,1.0,2.0,34.0,51.0,0.3846153550295881,1.0769229940828466,1.407407355281209,73.0,2026-02-12,1
2026-02-12 19:13:54.653,23.0,6.0,4.0,7.0,7.0,2.0,1.0,3.0,11.0,50.0,0.6666665925926009,1.2222220864197684,1.149999942500003,53.0,2026-02-12,1
2026-02-12 19:13:55.659,22.0,1.0,2.0,9.0,5.0,5.0,2.0,4.0,20.0,51.0,0.099999990000001,1.099999890000011,1.0476189977324286,50.0,2026-02-12,0
2026-02-12 19:13:56.670,4.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,34.0,61.0,0.499999750000125,0.99999950000025,0.9999997500000624,10.0,2026-02-12,1
2026-02-12 19:13:57.681,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44.0,57.0,0.0,0.0,0.99999950000025,4.0,2026-02-12,0
2026-02-12 19:13:58.703,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,66.0,41.0,0.0,0.0,0.4999998750000312,6.0,2026-02-12,0
2026-02-12 19:13:59.705,0.0,3.0,5.0,4.0,4.0,6.0,1.0,2.0,66.0,40.0,0.299999970000003,0.8999999100000091,0.0,25.0,2026-02-12,0
2026-02-12 19:14:00.709,26.0,7.0,1.0,2.0,4.0,5.0,1.0,2.0,61.0,21.0,0.7777776913580343,0.3333332962963004,2.166666486111126,48.0,2026-02-12,0
2026-02-12 19:14:01.717,9.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,56.0,23.0,0.0,0.333333277777787,1.1249998593750177,20.0,2026-02-12,0
2026-02-12 19:14:02.729,1.0,2.0,5.0,4.0,2.0,3.0,0.0,2.0,43.0,47.0,0.399999920000016,1.799999640000072,0.0714285663265309,19.0,2026-02-12,0
2026-02-12 19:14:03.737,3.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,41.0,47.0,0.299999970000003,0.99999990000001,0.1499999925000003,30.0,2026-02-12,0
2026-02-12 19:14:04.747,3.0,7.0,3.0,10.0,2.0,3.0,1.0,2.0,35.0,63.0,1.399999720000056,2.599999480000104,0.1666666574074079,31.0,2026-02-12,0
2026-02-12 19:14:05.758,3.0,2.0,13.0,6.0,6.0,4.0,3.0,2.0,21.0,75.0,0.199999980000002,1.899999810000019,0.1034482722948871,39.0,2026-02-12,0
2026-02-12 19:14:06.768,0.0,1.0,8.0,9.0,6.0,7.0,1.0,2.0,24.0,81.0,0.0769230710059176,1.3076922071005996,0.0,34.0,2026-02-12,0
2026-02-12 19:14:07.774,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,34.0,63.0,0.3333332222222592,0.0,0.6666664444445185,6.0,2026-02-12,0
2026-02-12 19:14:08.785,3.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,37.0,64.0,0.9999997500000624,1.7499995625001092,0.2727272479338866,20.0,2026-02-12,0
2026-02-12 19:14:09.786,2.0,3.0,1.0,7.0,4.0,5.0,4.0,1.0,43.0,51.0,0.3333332962963004,0.8888887901234679,0.1176470519031145,27.0,2026-02-12,0
2026-02-12 19:14:10.801,0.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,43.0,41.0,0.399999920000016,0.99999980000004,0.0,14.0,2026-02-12,0
2026-02-12 19:14:11.806,0.0,2.0,1.0,0.0,1.0,8.0,0.0,1.0,47.0,48.0,0.2222221975308669,0.1111110987654334,0.0,13.0,2026-02-12,0
2026-02-12 19:14:12.810,18.0,2.0,7.0,8.0,3.0,9.0,1.0,3.0,60.0,57.0,0.1666666527777789,1.249999895833342,0.6666666419753096,51.0,2026-02-12,0
2026-02-12 19:14:13.822,1.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,64.0,51.0,0.1666666388888935,0.1666666388888935,0.1428571224489825,12.0,2026-02-12,0
2026-02-12 19:14:14.834,46.0,2.0,7.0,8.0,5.0,18.0,3.0,4.0,74.0,56.0,0.0869565179584122,0.6521738846880919,1.210526283933519,93.0,2026-02-12,0
2026-02-12 19:14:15.840,1.0,7.0,2.0,4.0,4.0,6.0,0.0,2.0,57.0,56.0,0.699999930000007,0.599999940000006,0.0624999960937502,26.0,2026-02-12,0
2026-02-12 19:14:16.847,1.0,3.0,6.0,1.0,2.0,10.0,2.0,1.0,60.0,47.0,0.2499999791666684,0.5833332847222263,0.0526315761772854,26.0,2026-02-12,0
2026-02-12 19:14:17.854,2.0,10.0,1.0,5.0,10.0,11.0,1.0,3.0,53.0,38.0,0.4761904535147402,0.2857142721088441,0.0740740713305899,43.0,2026-02-12,0
2026-02-12 19:14:18.865,4.0,4.0,3.0,1.0,4.0,2.0,3.0,1.0,37.0,26.0,0.6666665555555741,0.6666665555555741,0.399999960000004,22.0,2026-02-12,0
2026-02-12 19:14:19.877,0.0,2.0,5.0,9.0,1.0,4.0,1.0,2.0,37.0,44.0,0.399999920000016,2.799999440000112,0.0,24.0,2026-02-12,0
2026-02-12 19:14:20.881,7.0,3.0,10.0,10.0,2.0,4.0,0.0,2.0,23.0,56.0,0.4999999166666805,3.33333277777787,0.26923075887574,38.0,2026-02-12,1
2026-02-12 19:14:21.884,67.0,1.0,13.0,9.0,7.0,23.0,6.0,3.0,35.0,81.0,0.0333333322222222,0.7333333088888897,1.2884615136834323,129.0,2026-02-12,1
2026-02-12 19:14:22.894,1.0,2.0,2.0,5.0,8.0,6.0,0.0,2.0,47.0,88.0,0.1428571326530619,0.4999999642857168,0.047619045351474,26.0,2026-02-12,0
2026-02-12 19:14:23.902,1.0,0.0,1.0,1.0,2.0,5.0,2.0,2.0,57.0,78.0,0.0,0.285714244897965,0.1111110987654334,14.0,2026-02-12,0
2026-02-12 19:14:24.912,1.0,7.0,6.0,6.0,0.0,2.0,1.0,1.0,51.0,67.0,3.499998250000875,5.9999970000015,0.0714285663265309,24.0,2026-02-12,1
2026-02-12 19:14:25.927,20.0,7.0,3.0,4.0,2.0,15.0,1.0,1.0,44.0,50.0,0.4117646816609011,0.4117646816609011,0.8333332986111125,53.0,2026-02-12,0
2026-02-12 19:14:26.937,0.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,47.0,56.0,0.0,0.9999997500000624,0.0,10.0,2026-02-12,0
2026-02-12 19:14:27.941,0.0,0.0,0.0,3.0,4.0,3.0,1.0,2.0,47.0,53.0,0.0,0.4285713673469475,0.0,13.0,2026-02-12,0
2026-02-12 19:14:28.952,0.0,3.0,5.0,2.0,7.0,3.0,2.0,2.0,54.0,53.0,0.299999970000003,0.699999930000007,0.0,24.0,2026-02-12,0
2026-02-12 19:14:29.962,1.0,1.0,4.0,1.0,6.0,6.0,0.0,2.0,56.0,60.0,0.0833333263888894,0.4166666319444473,0.0588235259515572,21.0,2026-02-12,0
2026-02-12 19:14:30.971,1.0,1.0,1.0,1.0,4.0,6.0,2.0,1.0,51.0,51.0,0.099999990000001,0.199999980000002,0.0833333263888894,17.0,2026-02-12,0
2026-02-12 19:14:31.979,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,69.0,51.0,0.0,0.2499999687500039,0.099999990000001,11.0,2026-02-12,0
2026-02-12 19:14:32.990,0.0,0.0,2.0,3.0,3.0,5.0,1.0,2.0,74.0,57.0,0.0,0.6249999218750099,0.0,16.0,2026-02-12,0
2026-02-12 19:14:33.999,0.0,1.0,1.0,6.0,3.0,16.0,1.0,2.0,84.0,57.0,0.0526315761772854,0.3684210332409982,0.0,30.0,2026-02-12,0
2026-02-12 19:14:35.010,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,78.0,57.0,0.3333332222222592,0.3333332222222592,0.7499998125000469,8.0,2026-02-12,0
2026-02-12 19:14:36.017,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,60.0,66.0,0.999999000001,2.9999970000030003,0.4999998750000312,7.0,2026-02-12,0
2026-02-12 19:14:37.023,1.0,1.0,6.0,1.0,3.0,14.0,1.0,2.0,64.0,66.0,0.0588235259515572,0.4117646816609011,0.0416666649305556,29.0,2026-02-12,0
2026-02-12 19:14:38.037,0.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,50.0,61.0,0.333333277777787,0.6666665555555741,0.0,13.0,2026-02-12,0
2026-02-12 19:14:39.049,2.0,3.0,3.0,1.0,0.0,5.0,0.0,0.0,48.0,63.0,0.599999880000024,0.799999840000032,0.2222221975308669,14.0,2026-02-12,0
2026-02-12 19:14:42.079,80.0,18.0,13.0,9.0,5.0,17.0,3.0,4.0,50.0,50.0,0.8181817809917372,0.9999999545454564,1.8181817768595048,149.0,2026-02-12,0
2026-02-12 19:14:43.091,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,43.0,0.0,0.0,2000000.0,2.0,2026-02-12,0
2026-02-12 19:14:44.093,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,37.0,50.0,0.0,0.9999996666667778,0.8333331944444675,11.0,2026-02-12,0
2026-02-12 19:14:45.103,2.0,1.0,3.0,6.0,2.0,6.0,1.0,1.0,40.0,60.0,0.1249999843750019,1.1249998593750177,0.1176470519031145,22.0,2026-02-12,0
2026-02-12 19:14:46.109,9.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,47.0,66.0,0.333333277777787,0.8333331944444675,0.8181817438016598,25.0,2026-02-12,0
2026-02-12 19:14:47.117,0.0,0.0,0.0,6.0,2.0,3.0,3.0,4.0,48.0,74.0,0.0,1.199999760000048,0.0,18.0,2026-02-12,0
2026-02-12 19:14:48.120,7.0,6.0,1.0,3.0,2.0,15.0,2.0,4.0,56.0,54.0,0.3529411557093437,0.2352941038062291,0.3333333174603182,40.0,2026-02-12,0
2026-02-12 19:14:49.155,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,51.0,53.0,0.0,0.799999840000032,0.3333332962963004,14.0,2026-02-12,0
2026-02-12 19:14:50.167,0.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,61.0,53.0,0.0,0.285714244897965,0.0,12.0,2026-02-12,0
2026-02-12 19:14:51.169,0.0,3.0,6.0,5.0,0.0,2.0,2.0,2.0,48.0,53.0,1.499999250000375,5.499997250001375,0.0,20.0,2026-02-12,0
2026-02-12 19:14:52.174,0.0,1.0,9.0,2.0,1.0,9.0,1.0,3.0,48.0,78.0,0.099999990000001,1.099999890000011,0.0,26.0,2026-02-12,0
2026-02-12 19:14:53.180,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,57.0,66.0,0.0,0.1666666388888935,0.0,10.0,2026-02-12,0
2026-02-12 19:14:54.183,2.0,0.0,2.0,2.0,2.0,7.0,2.0,2.0,60.0,74.0,0.0,0.4444443950617339,0.1538461420118352,19.0,2026-02-12,0
2026-02-12 19:14:55.197,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,66.0,0.0,0.0,1.999998000002,3.0,2026-02-12,0
2026-02-12 19:14:56.208,0.0,1.0,4.0,5.0,5.0,10.0,1.0,3.0,81.0,61.0,0.0666666622222225,0.5999999600000027,0.0,29.0,2026-02-12,0
2026-02-12 19:14:57.210,2.0,3.0,3.0,8.0,2.0,6.0,1.0,2.0,70.0,69.0,0.3749999531250059,1.3749998281250215,0.1052631523545709,27.0,2026-02-12,0
2026-02-12 19:14:58.213,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,66.0,69.0,0.0,0.599999880000024,0.0,9.0,2026-02-12,0
